sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.8,0.2,0.12,0.68,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.8,0.2,0.12,0.72,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.8,0.2,0.12,0.76,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.84,0.16,0.096,0.68,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.84,0.16,0.096,0.72,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.84,0.16,0.096,0.76,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.88,0.12,0.072,0.72,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.88,0.12,0.072,0.76,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.92,0.08,0.048,0.72,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.92,0.08,0.048,0.76,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.96,0.04,0.024,0.76,1.0,0.65,0.88,0.76,No counterfactual,15,25
1.0,0.0,0.0,0.76,1.0,0.65,0.88,0.76,No counterfactual,15,25
0.0,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.04,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.08,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.12,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.16,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.2,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.2,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.24,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.24,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.28,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.28,0.72,0.432,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.32,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.52,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.36,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.36,0.64,0.384,0.56,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.4,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.4,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.4,0.6,0.36,0.56,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.44,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.44,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.44,0.56,0.336,0.6,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.48,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.48,0.52,0.312,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.52,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.52,0.48,0.288,0.64,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.56,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.56,0.44,0.264,0.68,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.6,0.12,0.072,0.88,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.6,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.6,0.4,0.24,0.68,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.64,0.12,0.072,0.88,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.64,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.64,0.36,0.216,0.72,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.68,0.12,0.072,0.88,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.68,0.32,0.192,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.72,0.12,0.072,0.88,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.72,0.28,0.168,0.76,0.72,1.0,0.44,0.92,No counterfactual,15,25
0.0,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.0,0.92,0.552,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.0,1.0,0.6,0.24,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.0,1.0,0.6,0.28,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.0,1.0,0.6,0.32,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.04,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.04,0.92,0.552,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.04,0.96,0.576,0.28,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.04,0.96,0.576,0.32,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.04,0.96,0.576,0.36,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.08,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.08,0.92,0.552,0.28,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.08,0.92,0.552,0.32,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.08,0.92,0.552,0.36,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.08,0.92,0.552,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.12,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.12,0.88,0.528,0.32,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.12,0.88,0.528,0.36,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.12,0.88,0.528,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.16,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.16,0.84,0.504,0.32,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.16,0.84,0.504,0.36,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.16,0.84,0.504,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.16,0.84,0.504,0.44,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.2,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.2,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.2,0.8,0.48,0.36,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.2,0.8,0.48,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.2,0.8,0.48,0.44,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.24,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.24,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.44,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.48,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.28,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.28,0.72,0.432,0.4,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.28,0.72,0.432,0.44,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.28,0.72,0.432,0.48,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.28,0.72,0.432,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.32,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.44,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.48,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.36,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.36,0.64,0.384,0.44,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.36,0.64,0.384,0.48,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.36,0.64,0.384,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.36,0.64,0.384,0.56,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.4,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.4,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.4,0.6,0.36,0.48,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.4,0.6,0.36,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.4,0.6,0.36,0.56,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.44,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.44,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.44,0.56,0.336,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.44,0.56,0.336,0.56,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.44,0.56,0.336,0.6,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.48,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.48,0.52,0.312,0.52,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.48,0.52,0.312,0.56,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.48,0.52,0.312,0.6,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.48,0.52,0.312,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.52,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.52,0.48,0.288,0.56,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.52,0.48,0.288,0.6,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.52,0.48,0.288,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.56,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.56,0.44,0.264,0.56,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.56,0.44,0.264,0.6,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.56,0.44,0.264,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.56,0.44,0.264,0.68,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.6,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.6,0.4,0.24,0.6,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.6,0.4,0.24,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.6,0.4,0.24,0.68,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.64,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.64,0.36,0.216,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.64,0.36,0.216,0.68,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.64,0.36,0.216,0.72,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.68,0.32,0.192,0.64,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.68,0.32,0.192,0.68,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.68,0.32,0.192,0.72,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.68,0.32,0.192,0.76,0.7000000000000001,1.0,0.75,0.8200000000000001,No counterfactual,15,25
0.0,1.0,0.6,0.28,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.0,1.0,0.6,0.32,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.0,1.0,0.6,0.36,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.0,1.0,0.6,0.4,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.04,0.96,0.576,0.32,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.04,0.96,0.576,0.36,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.04,0.96,0.576,0.4,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.08,0.92,0.552,0.32,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.08,0.92,0.552,0.36,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.08,0.92,0.552,0.4,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.08,0.92,0.552,0.44,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.12,0.88,0.528,0.36,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.12,0.88,0.528,0.4,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.12,0.88,0.528,0.44,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.16,0.8,0.48,0.52,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.16,0.84,0.504,0.36,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.16,0.84,0.504,0.4,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.16,0.84,0.504,0.44,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.16,0.84,0.504,0.48,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.2,0.8,0.48,0.4,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.2,0.8,0.48,0.44,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.2,0.8,0.48,0.48,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.2,0.8,0.48,0.52,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.44,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.48,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.52,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.28,0.72,0.432,0.44,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.28,0.72,0.432,0.48,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.28,0.72,0.432,0.52,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.28,0.72,0.432,0.56,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.48,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.52,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.56,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.36,0.6,0.36,0.64,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.36,0.64,0.384,0.48,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.36,0.64,0.384,0.52,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.36,0.64,0.384,0.56,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.36,0.64,0.384,0.6,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.4,0.6,0.36,0.52,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.4,0.6,0.36,0.56,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.4,0.6,0.36,0.6,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.4,0.6,0.36,0.64,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.44,0.56,0.336,0.56,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.44,0.56,0.336,0.6,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.44,0.56,0.336,0.64,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.48,0.52,0.312,0.56,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.48,0.52,0.312,0.6,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.48,0.52,0.312,0.64,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.48,0.52,0.312,0.68,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.52,0.48,0.288,0.6,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.52,0.48,0.288,0.64,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.52,0.48,0.288,0.68,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.56,0.4,0.24,0.76,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.56,0.44,0.264,0.6,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.56,0.44,0.264,0.64,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.56,0.44,0.264,0.68,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.56,0.44,0.264,0.72,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.6,0.4,0.24,0.64,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.6,0.4,0.24,0.68,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.6,0.4,0.24,0.72,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.6,0.4,0.24,0.76,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.64,0.36,0.216,0.68,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.64,0.36,0.216,0.72,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.64,0.36,0.216,0.76,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.68,0.32,0.192,0.68,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.68,0.32,0.192,0.72,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.68,0.32,0.192,0.76,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.68,0.32,0.192,0.8,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.72,0.28,0.168,0.72,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.72,0.28,0.168,0.76,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.72,0.28,0.168,0.8,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.76,0.24,0.144,0.72,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.76,0.24,0.144,0.76,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.76,0.24,0.144,0.8,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.76,0.24,0.144,0.84,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.8,0.2,0.12,0.76,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.8,0.2,0.12,0.8,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.8,0.2,0.12,0.84,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.84,0.16,0.096,0.8,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.84,0.16,0.096,0.84,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.88,0.12,0.072,0.8,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.88,0.12,0.072,0.84,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.92,0.08,0.048,0.84,0.93,1.0,1.0,0.86,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.28,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.32,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.36,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.4,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.24,0.76,0.45599999999999996,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.28,0.72,0.432,0.32,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.28,0.72,0.432,0.36,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.28,0.72,0.432,0.4,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.28,0.72,0.432,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.28,0.72,0.432,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.28,0.72,0.432,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.32,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.36,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.4,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.32,0.68,0.40800000000000003,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.36,0.64,0.384,0.36,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.36,0.64,0.384,0.4,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.36,0.64,0.384,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.36,0.64,0.384,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.36,0.64,0.384,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.36,0.64,0.384,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.36,0.64,0.384,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.4,0.6,0.36,0.36,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.4,0.6,0.36,0.4,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.4,0.6,0.36,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.4,0.6,0.36,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.4,0.6,0.36,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.4,0.6,0.36,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.4,0.6,0.36,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.44,0.56,0.336,0.4,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.44,0.56,0.336,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.44,0.56,0.336,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.44,0.56,0.336,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.44,0.56,0.336,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.44,0.56,0.336,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.44,0.56,0.336,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.48,0.52,0.312,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.48,0.52,0.312,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.48,0.52,0.312,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.48,0.52,0.312,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.48,0.52,0.312,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.48,0.52,0.312,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.52,0.48,0.288,0.44,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.52,0.48,0.288,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.52,0.48,0.288,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.52,0.48,0.288,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.52,0.48,0.288,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.52,0.48,0.288,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.52,0.48,0.288,0.68,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.56,0.44,0.264,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.56,0.44,0.264,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.56,0.44,0.264,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.56,0.44,0.264,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.56,0.44,0.264,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.56,0.44,0.264,0.68,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.56,0.44,0.264,0.72,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.6,0.4,0.24,0.48,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.6,0.4,0.24,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.6,0.4,0.24,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.6,0.4,0.24,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.6,0.4,0.24,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.6,0.4,0.24,0.68,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.6,0.4,0.24,0.72,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.64,0.36,0.216,0.52,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.64,0.36,0.216,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.64,0.36,0.216,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.64,0.36,0.216,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.64,0.36,0.216,0.68,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.64,0.36,0.216,0.72,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.68,0.32,0.192,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.68,0.32,0.192,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.68,0.32,0.192,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.68,0.32,0.192,0.68,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.68,0.32,0.192,0.72,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.72,0.28,0.168,0.56,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.72,0.28,0.168,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.72,0.28,0.168,0.64,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.72,0.28,0.168,0.68,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.72,0.28,0.168,0.72,1.0,0.77,0.95,0.72,No counterfactual,15,25
0.76,0.24,0.144,0.6,1.0,0.77,0.95,0.72,No counterfactual,15,25
