,201815040,201821185,201821703,201821712,201731602,201819666,201813534,201820708,201822756,201821735,201821748,201814069,201813560,201820729,201821248,201821253,201821254,201821262,201822802,201820249,201814107,201820257,201821808,201812082,201811064,201821318,201821319,201820811,201820822,201814685,201815714,201821353,201822379,201816240,201821361,201822922,201821903,201820882,201821906,201821909,201821414,201820903,201821928,201820918,201820410,201816322,201816843,201814804,201821460,201819927,201813272,201821976,201820963,201820453,201821999,201820466,201820472,201816378,201819964,201822015,201820992,201819457,201821512,201823057,201812311,201820507,201822052,201821544,201822063,201820528,201729393,201821561,201820539,201820553,201821069,201812878,201822097,201820563,201820566,201816986,201820571,201815453,201820574,201729953,201813926,201713575,201820584,201820585,201822123,201821115,201821126,201821641,201821134,201822673,201730515,201822170,201823195,201820649,201822185,201821164,201821165,201821168
201820257,0.0,0.3157894736842105,0.15789473684210525,0.0,0.4117647058823529,0.0,0.10526315789473684,0.0,0.3888888888888889,0.15789473684210525,0.3157894736842105,0.0,0.0,0.3684210526315789,0.17647058823529413,0.15789473684210525,0.0,0.10526315789473684,0.11764705882352941,0.21052631578947367,0.0,0.0,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.0,0.21052631578947367,0.15789473684210525,0.0,0.0,0.0,0.5555555555555556,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.0,0.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.3684210526315789,0.0,0.5625,0.3684210526315789,0.0,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.0,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.0,0.47368421052631576,0.15789473684210525,0.375,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.4117647058823529,0.2631578947368421,0.17647058823529413,0.0,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.16666666666666666,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.5263157894736842,0.15789473684210525,0.10526315789473684,0.0,0.3684210526315789,0.3684210526315789,0.3157894736842105
201821808,0.0,0.0,0.15,0.17647058823529413,0.5882352941176471,0.0,0.0,0.0,0.3888888888888889,0.15,0.0,0.0,0.0,0.2,0.0,0.15,0.45,0.25,0.0,0.5,0.0,0.21052631578947367,0.0,0.0,0.3684210526315789,0.1111111111111111,0.5263157894736842,0.0,0.0,0.25,0.17647058823529413,0.3888888888888889,0.0,0.3,0.15,0.1,0.15789473684210525,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.0,0.16666666666666666,0.5263157894736842,0.15,0.0,0.3,0.21052631578947367,0.15,0.1875,0.15,0.35,0.10526315789473684,0.23529411764705882,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.3684210526315789,0.5263157894736842,0.35,0.5555555555555556,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.21052631578947367,0.45,0.3333333333333333,0.0,0.0,0.45,0.0,0.0,0.2,0.0,0.0,0.45,0.3684210526315789,0.5,0.0
201812082,0.0,0.45,0.35,0.23529411764705882,0.17647058823529413,0.05,0.3,0.23529411764705882,0.16666666666666666,0.3,0.45,0.10526315789473684,0.0,0.15,0.0,0.3,0.0,0.1,0.35294117647058826,0.0,0.0,0.42105263157894735,0.0,0.0,0.15789473684210525,0.0,0.0,0.15,0.0,0.0,0.0,0.16666666666666666,0.3,0.0,0.3,0.2,0.0,0.3157894736842105,0.45,0.15789473684210525,0.0,0.15,0.2,0.375,0.0,0.21052631578947367,0.15,0.21052631578947367,0.45,0.21052631578947367,0.3157894736842105,0.0,0.0,0.15,0.15789473684210525,0.0,0.2631578947368421,0.0,0.3,0.0,0.42105263157894735,0.4,0.4375,0.15,0.15,0.3684210526315789,0.35294117647058826,0.3157894736842105,0.23529411764705882,0.0,0.15789473684210525,0.3157894736842105,0.3,0.16666666666666666,0.47368421052631576,0.0,0.45,0.3157894736842105,0.15789473684210525,0.0,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.0,0.10526315789473684,0.21052631578947367,0.2,0.3157894736842105,0.0,0.0,0.15789473684210525,0.15,0.2,0.0,0.2,0.45,0.21052631578947367,0.0,0.0,0.0,0.0,0.3157894736842105
201811064,0.0,0.15789473684210525,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.5555555555555556,0.3157894736842105,0.15789473684210525,0.0,0.0,0.3684210526315789,0.17647058823529413,0.3157894736842105,0.15789473684210525,0.0,0.0,0.21052631578947367,0.0,0.5263157894736842,0.3684210526315789,0.15789473684210525,0.0,0.0,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.7222222222222222,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.0,0.375,0.3684210526315789,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.3684210526315789,0.0,0.15789473684210525,0.0,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.3684210526315789,0.3157894736842105,0.1875,0.0,0.21052631578947367,0.15789473684210525,0.4117647058823529,0.15789473684210525,0.35294117647058826,0.0,0.0,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.5263157894736842,0.21052631578947367,0.3684210526315789,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3684210526315789,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525,0.3684210526315789,0.5263157894736842,0.15789473684210525
201821318,0.5555555555555556,0.0,0.16666666666666666,0.17647058823529413,0.0,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.0,0.0,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.16666666666666666,0.4117647058823529,0.0,0.3888888888888889,0.6666666666666666,0.17647058823529413,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.625,0.5,0.4117647058823529,0.0,0.3888888888888889,0.2222222222222222,0.0,0.4444444444444444,0.3888888888888889,0.16666666666666666,0.0,0.3888888888888889,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.0,0.2222222222222222,0.16666666666666666,0.0,0.16666666666666666,0.2222222222222222,0.0,0.16666666666666666,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.5555555555555556,0.16666666666666666,0.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.0,0.0,0.0
201821319,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.15789473684210525,0.17647058823529413,0.3888888888888889,0.15789473684210525,0.0,0.0,0.0,0.21052631578947367,0.0,0.15789473684210525,0.3157894736842105,0.0,0.17647058823529413,0.3684210526315789,0.0,0.21052631578947367,0.5263157894736842,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.15789473684210525,0.17647058823529413,0.3888888888888889,0.0,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.0,0.0,0.0,0.0,1.0,0.3684210526315789,0.15789473684210525,0.0,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.1875,0.0,0.3684210526315789,0.0,0.23529411764705882,0.10526315789473684,0.35294117647058826,0.10526315789473684,0.0,0.0,0.0,0.16666666666666666,0.0,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.5555555555555556,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.3157894736842105,0.3333333333333333,0.0,0.0,0.3157894736842105,0.0,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.0,0.3157894736842105,0.3684210526315789,0.5263157894736842,0.0
201820811,0.2222222222222222,0.15,0.0,0.0,0.17647058823529413,0.15,0.0,0.0,0.16666666666666666,0.15,0.5,0.15789473684210525,0.35,0.3,0.23529411764705882,0.15,0.2,0.35,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.15,0.15789473684210525,0.5555555555555556,0.0,0.0,0.4375,0.45,0.4117647058823529,0.16666666666666666,0.6,0.2,0.15,0.15,0.21052631578947367,0.3157894736842105,0.15,0.21052631578947367,0.0,0.0,0.0,0.1875,0.15789473684210525,0.0,0.45,0.0,0.35,0.0,0.3157894736842105,0.16666666666666666,0.0,0.0,0.3157894736842105,0.2222222222222222,0.15789473684210525,0.2,0.3,0.0,0.3157894736842105,0.35,0.0,0.0,0.0,0.3157894736842105,0.17647058823529413,0.0,0.0,0.3684210526315789,0.0,0.15789473684210525,0.35,0.16666666666666666,0.3684210526315789,0.15,0.3,0.15789473684210525,0.0,0.0,0.0,0.3333333333333333,0.3888888888888889,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.45,0.1,0.0,0.15,0.3,0.0,0.15,0.2,0.0,0.0,0.15789473684210525
201820822,0.4375,0.0,0.3125,0.1875,0.0,0.1875,0.1875,0.3125,0.0,0.0,0.25,0.5,0.625,0.0,0.4375,0.0,0.25,0.4375,0.1875,0.0,0.375,0.0,0.0,0.0,0.0,0.625,0.0,0.4375,0.0,0.4375,0.4375,0.0,0.4375,0.25,0.0,0.1875,0.4375,0.1875,0.0,0.4375,0.0,0.0,0.1875,0.0,0.0,0.1875,0.1875,0.1875,0.25,0.1875,0.0,0.375,0.0,0.1875,0.1875,0.4375,0.0,0.375,0.1875,0.0,0.0,0.25,0.0,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.625,0.1875,0.0,0.25,0.1875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.25,0.1875,0.5,0.1875,0.3125,0.0,0.0,0.0,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.1875,0.375,0.25,0.0,0.125,0.0
201814685,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15789473684210525,0.5,0.0,0.23529411764705882,0.0,0.35,0.3,0.0,0.15,0.16666666666666666,0.0,0.25,0.0,0.0,0.5,0.15789473684210525,0.45,0.4375,0.0,0.5882352941176471,0.0,0.45,0.35,0.0,0.1,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.15,0.15,0.0,0.0,0.15789473684210525,0.0,0.15,0.0,0.2,0.0,0.0,0.16666666666666666,0.15,0.0,0.15789473684210525,0.2222222222222222,0.0,0.35,0.15,0.15,0.0,0.2,0.1875,0.0,0.15,0.2631578947368421,0.0,0.0,0.17647058823529413,0.3684210526315789,0.0,0.0,0.2,0.3333333333333333,0.21052631578947367,0.15,0.0,0.0,0.2631578947368421,0.15,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.15,0.16666666666666666,0.3157894736842105,0.3,0.15,0.0,0.0,0.0,0.0,0.15,0.35,0.15789473684210525,0.15,0.0
201815714,0.23529411764705882,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.17647058823529413,0.0,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.0,0.23529411764705882,0.0,0.4117647058823529,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.4375,0.5882352941176471,0.0,0.0,0.4117647058823529,0.4117647058823529,0.0,0.0,0.23529411764705882,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.23529411764705882,0.0,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.0,0.23529411764705882,0.1875,0.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.5882352941176471,0.0,0.0,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.0,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,0.17647058823529413,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.0
201821353,0.0,0.16666666666666666,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3888888888888889,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.3888888888888889,0.16666666666666666,0.7222222222222222,0.0,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.2222222222222222,0.0,0.375,0.3888888888888889,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3888888888888889,0.0,0.16666666666666666,0.0,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.0,0.3888888888888889,0.3333333333333333,0.1875,0.0,0.2222222222222222,0.16666666666666666,0.4117647058823529,0.16666666666666666,0.35294117647058826,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.2222222222222222,0.3888888888888889,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3888888888888889,0.16666666666666666,0.0,0.16666666666666666,0.3888888888888889,0.5555555555555556,0.16666666666666666
201822379,0.2222222222222222,0.3,0.15,0.0,0.17647058823529413,0.0,0.0,0.0,0.16666666666666666,0.15,0.5,0.15789473684210525,0.35,0.15,0.23529411764705882,0.15,0.2,0.2,0.0,0.0,0.16666666666666666,0.3157894736842105,0.0,0.3,0.2631578947368421,0.3888888888888889,0.0,0.6,0.4375,0.45,0.4117647058823529,0.16666666666666666,0.0,0.2,0.15,0.0,0.21052631578947367,0.47368421052631576,0.3,0.3684210526315789,0.0,0.15,0.0,0.375,0.0,0.0,0.3,0.0,0.5,0.0,0.15789473684210525,0.16666666666666666,0.0,0.15,0.3157894736842105,0.2222222222222222,0.15789473684210525,0.2,0.45,0.0,0.15789473684210525,0.35,0.1875,0.15,0.0,0.3157894736842105,0.17647058823529413,0.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.65,0.5,0.5263157894736842,0.0,0.3,0.15789473684210525,0.15789473684210525,0.0,0.0,0.3333333333333333,0.3888888888888889,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.3,0.0,0.0,0.0,0.3,0.0,0.15,0.2,0.0,0.0,0.3157894736842105
201816240,0.2222222222222222,0.0,0.0,0.0,0.17647058823529413,0.1,0.0,0.0,0.2777777777777778,0.15,0.2,0.0,0.2,0.0,0.4117647058823529,0.15,0.5,0.2,0.0,0.15,0.0,0.15789473684210525,0.3,0.0,0.3157894736842105,0.2222222222222222,0.3157894736842105,0.2,0.25,0.35,0.4117647058823529,0.3333333333333333,0.2,0.0,0.15,0.0,0.21052631578947367,0.0,0.0,0.47368421052631576,0.3,0.15,0.0,0.1875,0.42105263157894735,0.0,0.0,0.15789473684210525,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.2222222222222222,0.15789473684210525,0.5,0.0,0.15,0.0,0.35,0.375,0.0,0.15,0.0,0.0,0.15789473684210525,0.5294117647058824,0.21052631578947367,0.0,0.0,0.35,0.16666666666666666,0.21052631578947367,0.15,0.0,0.15789473684210525,0.15789473684210525,0.3,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.15789473684210525,0.0,0.0,0.3,0.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.0,0.15789473684210525,0.0,0.5,0.3157894736842105,0.45,0.0
201821361,0.0,0.3,0.0,0.0,0.35294117647058826,0.2,0.0,0.11764705882352941,0.3333333333333333,0.45,0.3,0.0,0.1,0.15,0.0,0.55,0.15,0.0,0.0,0.1,0.0,0.15789473684210525,0.15,0.3,0.3157894736842105,0.0,0.15789473684210525,0.15,0.0,0.0,0.0,0.3333333333333333,0.15,0.15,0.0,0.0,0.0,0.15789473684210525,0.5,0.0,0.15,0.05,0.0,0.1875,0.0,0.0,0.15,0.0,0.3,0.0,0.42105263157894735,0.2222222222222222,0.0,0.2,0.15789473684210525,0.0,0.3157894736842105,0.0,0.15,0.2,0.3157894736842105,0.45,0.0,0.2,0.15,0.15789473684210525,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.3157894736842105,0.15,0.0,0.3157894736842105,0.1,0.3,0.47368421052631576,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.21052631578947367,0.0,0.0,0.0,0.42105263157894735,0.35,0.3888888888888889,0.3684210526315789,0.25,0.25,0.21052631578947367,0.0,0.3,0.0,0.0,0.15,0.0,0.15,0.15789473684210525
201822922,0.3333333333333333,0.0,0.35,0.4117647058823529,0.0,0.3,0.5,0.5882352941176471,0.0,0.0,0.0,0.15789473684210525,0.15,0.0,0.17647058823529413,0.0,0.15,0.25,0.5882352941176471,0.0,0.16666666666666666,0.0,0.1,0.2,0.0,0.4444444444444444,0.2631578947368421,0.15,0.1875,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.25,0.0,0.5,0.0,0.15789473684210525,0.5263157894736842,0.0,0.3684210526315789,0.0,0.5263157894736842,0.0,0.16666666666666666,0.15,0.15,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.3157894736842105,0.0,0.3684210526315789,0.23529411764705882,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.3157894736842105,0.5,0.0,0.3684210526315789,0.15,0.15,0.0,0.0,0.0
201821903,0.3888888888888889,0.0,0.3157894736842105,0.47058823529411764,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.0,0.0,0.21052631578947367,0.15789473684210525,0.3684210526315789,0.0,0.5294117647058824,0.0,0.3684210526315789,0.5263157894736842,0.17647058823529413,0.2631578947368421,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.3888888888888889,0.0,0.21052631578947367,0.4375,0.21052631578947367,0.23529411764705882,0.0,0.21052631578947367,0.21052631578947367,0.0,0.15789473684210525,0.0,0.0,0.0,0.3684210526315789,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,0.15789473684210525,0.0,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.0,0.16666666666666666,0.10526315789473684,0.3157894736842105,0.0,0.5555555555555556,0.15789473684210525,0.21052631578947367,0.0,0.15789473684210525,0.0,0.21052631578947367,0.0,0.3157894736842105,0.10526315789473684,0.0,0.0,0.15789473684210525,0.0,0.3684210526315789,0.15789473684210525,0.0,0.21052631578947367,0.0,0.21052631578947367,0.2631578947368421,0.0,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.2222222222222222,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.0,0.15789473684210525,0.3157894736842105,0.3684210526315789,0.0,0.0,0.0
201820882,0.0,0.5263157894736842,0.15789473684210525,0.0,0.17647058823529413,0.0,0.0,0.0,0.16666666666666666,0.3684210526315789,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.3888888888888889,0.3157894736842105,0.0,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.0,0.3157894736842105,0.1875,0.15789473684210525,0.17647058823529413,0.2777777777777778,0.47368421052631576,0.0,0.15789473684210525,0.0,0.0,0.0,0.42105263157894735,0.15789473684210525,0.0,0.15789473684210525,0.0,0.625,0.0,0.0,0.5263157894736842,0.0,0.3157894736842105,0.0,0.3684210526315789,0.16666666666666666,0.0,0.15789473684210525,0.5263157894736842,0.0,0.15789473684210525,0.0,0.6842105263157895,0.0,0.15789473684210525,0.15789473684210525,0.1875,0.15789473684210525,0.0,0.42105263157894735,0.17647058823529413,0.0,0.0,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.5555555555555556,0.3157894736842105,0.0,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.0,0.5555555555555556,0.16666666666666666,0.0,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525,0.0,0.1111111111111111,0.631578947368421,0.5263157894736842,0.0,0.0,0.0,0.3157894736842105,0.0,0.3684210526315789,0.0,0.0,0.0,0.5263157894736842
201821906,0.1111111111111111,0.55,0.15,0.0,0.17647058823529413,0.2,0.0,0.0,0.16666666666666666,0.3,0.55,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.45,0.15789473684210525,0.0,0.0,0.15,0.0,0.0,0.0,0.16666666666666666,0.3,0.0,0.5,0.0,0.0,0.42105263157894735,0.0,0.15789473684210525,0.0,0.15,0.0,0.375,0.0,0.0,0.15,0.0,0.45,0.0,0.3157894736842105,0.2222222222222222,0.0,0.35,0.15789473684210525,0.0,0.15789473684210525,0.0,0.3,0.2,0.3157894736842105,0.3,0.1875,0.35,0.15,0.2631578947368421,0.35294117647058826,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.4,0.16666666666666666,0.47368421052631576,0.0,0.45,0.3157894736842105,0.15789473684210525,0.1,0.0,0.16666666666666666,0.3333333333333333,0.21052631578947367,0.0,0.0,0.0,0.3157894736842105,0.2,0.2222222222222222,0.15789473684210525,0.15,0.0,0.21052631578947367,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.3157894736842105
201821909,0.3888888888888889,0.15789473684210525,0.3157894736842105,0.17647058823529413,0.0,0.2631578947368421,0.15789473684210525,0.17647058823529413,0.1111111111111111,0.0,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.0,0.5882352941176471,0.0,0.21052631578947367,0.3684210526315789,0.17647058823529413,0.0,0.16666666666666666,0.3157894736842105,0.0,0.15789473684210525,0.15789473684210525,0.3888888888888889,0.0,0.21052631578947367,0.4375,0.21052631578947367,0.23529411764705882,0.16666666666666666,0.3684210526315789,0.47368421052631576,0.0,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.4375,0.15789473684210525,0.15789473684210525,0.0,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.3157894736842105,0.0,0.3888888888888889,0.0,0.3684210526315789,0.15789473684210525,0.0,0.0,0.21052631578947367,0.375,0.3157894736842105,0.0,0.0,0.0,0.3157894736842105,0.17647058823529413,0.3684210526315789,0.3157894736842105,0.0,0.5263157894736842,0.16666666666666666,0.3684210526315789,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.0,0.2222222222222222,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525
201821414,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.15,0.17647058823529413,0.3888888888888889,0.15,0.0,0.0,0.0,0.2,0.0,0.15,0.3,0.0,0.17647058823529413,0.35,0.0,0.21052631578947367,0.5,0.0,0.3684210526315789,0.0,1.0,0.0,0.0,0.15,0.17647058823529413,0.3888888888888889,0.0,0.3,0.15,0.25,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.0,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.35,0.0,0.0,0.0,0.3684210526315789,0.15,0.0,0.15,0.21052631578947367,0.15,0.1875,0.0,0.35,0.0,0.23529411764705882,0.10526315789473684,0.35294117647058826,0.10526315789473684,0.0,0.0,0.0,0.16666666666666666,0.0,0.35,0.0,0.3684210526315789,0.3684210526315789,0.35,0.5555555555555556,0.0,0.0,0.0,0.0,0.15789473684210525,0.15,0.21052631578947367,0.3,0.3333333333333333,0.0,0.0,0.3,0.0,0.15,0.2,0.10526315789473684,0.0,0.3,0.3684210526315789,0.5,0.0
201820903,0.0,0.15,0.3,0.17647058823529413,0.4117647058823529,0.0,0.0,0.0,0.2222222222222222,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.3,0.15,0.0,0.6,0.0,0.3684210526315789,0.5,0.15,0.21052631578947367,0.0,0.3684210526315789,0.0,0.0,0.15,0.17647058823529413,0.2222222222222222,0.15,0.15,0.05,0.0,0.2631578947368421,0.15789473684210525,0.15,0.15789473684210525,0.35,0.0,0.1,0.1875,0.3684210526315789,0.0,0.0,0.0,0.15,0.10526315789473684,0.0,0.0,0.35,0.3,0.0,0.16666666666666666,0.3684210526315789,0.15,0.15,0.3,0.21052631578947367,0.0,0.375,0.3,0.45,0.0,0.23529411764705882,0.0,0.17647058823529413,0.0,0.15789473684210525,0.0,0.15,0.3333333333333333,0.15789473684210525,0.5,0.15,0.21052631578947367,0.6842105263157895,0.35,0.3888888888888889,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.21052631578947367,0.3,0.16666666666666666,0.0,0.0,0.3,0.0,0.0,0.35,0.0,0.0,0.3,0.3684210526315789,0.35,0.15789473684210525
